STATUS | wrapper  | 2014/12/11 11:09:40 | Launching a JVM...
INFO   | jvm 4    | 2014/12/11 12:01:17 | Caused by: java.lang.ClassNotFoundException: org.tanukisoftware.wrapper.WrapperListener
INFO   | jvm 4    | 2014/12/11 12:01:17 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:366)
INFO   | jvm 4    | 2014/12/11 12:01:17 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:355)
INFO   | jvm 4    | 2014/12/11 12:01:17 | 	at java.security.AccessController.doPrivileged(Native Method)
INFO   | jvm 4    | 2014/12/11 12:01:17 | 	at java.net.URLClassLoader.findClass(URLClassLoader.java:354)
INFO   | jvm 4    | 2014/12/11 12:01:17 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:425)
INFO   | jvm 4    | 2014/12/11 12:01:17 | 	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:308)
INFO   | jvm 4    | 2014/12/11 12:01:17 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:358)
INFO   | jvm 4    | 2014/12/11 12:01:17 | 	... 13 more
STATUS | wrapper  | 2014/12/11 12:01:21 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:01:22 | JVM exited while loading the application.
INFO   | jvm 5    | 2014/12/11 12:01:22 | Exception in thread "main" java.lang.NoClassDefFoundError: org/tanukisoftware/wrapper/WrapperListener
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at java.lang.ClassLoader.defineClass1(Native Method)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at java.lang.ClassLoader.defineClass(ClassLoader.java:800)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at java.security.SecureClassLoader.defineClass(SecureClassLoader.java:142)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at java.net.URLClassLoader.defineClass(URLClassLoader.java:449)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at java.net.URLClassLoader.access$100(URLClassLoader.java:71)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:361)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:355)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at java.security.AccessController.doPrivileged(Native Method)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at java.net.URLClassLoader.findClass(URLClassLoader.java:354)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:425)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:308)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:358)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at sun.launcher.LauncherHelper.checkAndLoadMain(LauncherHelper.java:482)
INFO   | jvm 5    | 2014/12/11 12:01:22 | Caused by: java.lang.ClassNotFoundException: org.tanukisoftware.wrapper.WrapperListener
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:366)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:355)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at java.security.AccessController.doPrivileged(Native Method)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at java.net.URLClassLoader.findClass(URLClassLoader.java:354)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:425)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:308)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:358)
INFO   | jvm 5    | 2014/12/11 12:01:22 | 	... 13 more
STATUS | wrapper  | 2014/12/11 12:01:26 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:01:26 | JVM exited while loading the application.
INFO   | jvm 6    | 2014/12/11 12:01:26 | Exception in thread "main" java.lang.NoClassDefFoundError: org/tanukisoftware/wrapper/WrapperListener
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at java.lang.ClassLoader.defineClass1(Native Method)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at java.lang.ClassLoader.defineClass(ClassLoader.java:800)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at java.security.SecureClassLoader.defineClass(SecureClassLoader.java:142)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at java.net.URLClassLoader.defineClass(URLClassLoader.java:449)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at java.net.URLClassLoader.access$100(URLClassLoader.java:71)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:361)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:355)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at java.security.AccessController.doPrivileged(Native Method)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at java.net.URLClassLoader.findClass(URLClassLoader.java:354)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:425)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:308)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:358)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at sun.launcher.LauncherHelper.checkAndLoadMain(LauncherHelper.java:482)
INFO   | jvm 6    | 2014/12/11 12:01:26 | Caused by: java.lang.ClassNotFoundException: org.tanukisoftware.wrapper.WrapperListener
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:366)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:355)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at java.security.AccessController.doPrivileged(Native Method)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at java.net.URLClassLoader.findClass(URLClassLoader.java:354)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:425)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:308)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:358)
INFO   | jvm 6    | 2014/12/11 12:01:26 | 	... 13 more
STATUS | wrapper  | 2014/12/11 12:01:31 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:01:31 | JVM exited while loading the application.
INFO   | jvm 7    | 2014/12/11 12:01:31 | Exception in thread "main" java.lang.NoClassDefFoundError: org/tanukisoftware/wrapper/WrapperListener
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at java.lang.ClassLoader.defineClass1(Native Method)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at java.lang.ClassLoader.defineClass(ClassLoader.java:800)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at java.security.SecureClassLoader.defineClass(SecureClassLoader.java:142)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at java.net.URLClassLoader.defineClass(URLClassLoader.java:449)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at java.net.URLClassLoader.access$100(URLClassLoader.java:71)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:361)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:355)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at java.security.AccessController.doPrivileged(Native Method)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at java.net.URLClassLoader.findClass(URLClassLoader.java:354)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:425)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:308)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:358)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at sun.launcher.LauncherHelper.checkAndLoadMain(LauncherHelper.java:482)
INFO   | jvm 7    | 2014/12/11 12:01:31 | Caused by: java.lang.ClassNotFoundException: org.tanukisoftware.wrapper.WrapperListener
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:366)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:355)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at java.security.AccessController.doPrivileged(Native Method)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at java.net.URLClassLoader.findClass(URLClassLoader.java:354)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:425)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:308)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:358)
INFO   | jvm 7    | 2014/12/11 12:01:31 | 	... 13 more
STATUS | wrapper  | 2014/12/11 12:01:35 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:01:35 | JVM exited while loading the application.
INFO   | jvm 8    | 2014/12/11 12:01:35 | Exception in thread "main" java.lang.NoClassDefFoundError: org/tanukisoftware/wrapper/WrapperListener
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at java.lang.ClassLoader.defineClass1(Native Method)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at java.lang.ClassLoader.defineClass(ClassLoader.java:800)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at java.security.SecureClassLoader.defineClass(SecureClassLoader.java:142)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at java.net.URLClassLoader.defineClass(URLClassLoader.java:449)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at java.net.URLClassLoader.access$100(URLClassLoader.java:71)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:361)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:355)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at java.security.AccessController.doPrivileged(Native Method)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at java.net.URLClassLoader.findClass(URLClassLoader.java:354)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:425)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:308)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:358)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at sun.launcher.LauncherHelper.checkAndLoadMain(LauncherHelper.java:482)
INFO   | jvm 8    | 2014/12/11 12:01:35 | Caused by: java.lang.ClassNotFoundException: org.tanukisoftware.wrapper.WrapperListener
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:366)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:355)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at java.security.AccessController.doPrivileged(Native Method)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at java.net.URLClassLoader.findClass(URLClassLoader.java:354)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:425)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:308)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:358)
INFO   | jvm 8    | 2014/12/11 12:01:35 | 	... 13 more
STATUS | wrapper  | 2014/12/11 12:01:40 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:01:40 | JVM exited while loading the application.
INFO   | jvm 9    | 2014/12/11 12:01:40 | Exception in thread "main" java.lang.NoClassDefFoundError: org/tanukisoftware/wrapper/WrapperListener
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at java.lang.ClassLoader.defineClass1(Native Method)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at java.lang.ClassLoader.defineClass(ClassLoader.java:800)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at java.security.SecureClassLoader.defineClass(SecureClassLoader.java:142)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at java.net.URLClassLoader.defineClass(URLClassLoader.java:449)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at java.net.URLClassLoader.access$100(URLClassLoader.java:71)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:361)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:355)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at java.security.AccessController.doPrivileged(Native Method)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at java.net.URLClassLoader.findClass(URLClassLoader.java:354)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:425)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:308)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:358)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at sun.launcher.LauncherHelper.checkAndLoadMain(LauncherHelper.java:482)
INFO   | jvm 9    | 2014/12/11 12:01:40 | Caused by: java.lang.ClassNotFoundException: org.tanukisoftware.wrapper.WrapperListener
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:366)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:355)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at java.security.AccessController.doPrivileged(Native Method)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at java.net.URLClassLoader.findClass(URLClassLoader.java:354)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:425)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:308)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:358)
INFO   | jvm 9    | 2014/12/11 12:01:40 | 	... 13 more
INFO   | jvm 1    | 2014/12/11 12:01:43 | Stopping...
INFO   | jvm 1    | 2014/12/11 12:01:44 | Demo: stop(0)
STATUS | wrapper  | 2014/12/11 12:01:44 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:01:44 | JVM exited while loading the application.
INFO   | jvm 10   | 2014/12/11 12:01:44 | Exception in thread "main" java.lang.NoClassDefFoundError: org/tanukisoftware/wrapper/WrapperListener
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at java.lang.ClassLoader.defineClass1(Native Method)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at java.lang.ClassLoader.defineClass(ClassLoader.java:800)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at java.security.SecureClassLoader.defineClass(SecureClassLoader.java:142)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at java.net.URLClassLoader.defineClass(URLClassLoader.java:449)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at java.net.URLClassLoader.access$100(URLClassLoader.java:71)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:361)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:355)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at java.security.AccessController.doPrivileged(Native Method)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at java.net.URLClassLoader.findClass(URLClassLoader.java:354)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:425)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:308)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:358)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at sun.launcher.LauncherHelper.checkAndLoadMain(LauncherHelper.java:482)
INFO   | jvm 10   | 2014/12/11 12:01:44 | Caused by: java.lang.ClassNotFoundException: org.tanukisoftware.wrapper.WrapperListener
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:366)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at java.net.URLClassLoader$1.run(URLClassLoader.java:355)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at java.security.AccessController.doPrivileged(Native Method)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at java.net.URLClassLoader.findClass(URLClassLoader.java:354)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:425)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:308)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	at java.lang.ClassLoader.loadClass(ClassLoader.java:358)
INFO   | jvm 10   | 2014/12/11 12:01:44 | 	... 13 more
STATUS | wrapper  | 2014/12/11 12:01:45 | <-- Wrapper Stopped
STATUS | wrapper  | 2014/12/11 12:03:45 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2014/12/11 12:03:45 | Java Service Wrapper Community Edition 64-bit 3.5.26
STATUS | wrapper  | 2014/12/11 12:03:45 |   Copyright (C) 1999-2014 Tanuki Software, Ltd. All Rights Reserved.
STATUS | wrapper  | 2014/12/11 12:03:45 |     http://wrapper.tanukisoftware.com
STATUS | wrapper  | 2014/12/11 12:03:45 | 
STATUS | wrapper  | 2014/12/11 12:03:46 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:03:46 | JVM exited while loading the application.
INFO   | jvm 1    | 2014/12/11 12:03:46 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:03:50 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:03:50 | JVM exited while loading the application.
INFO   | jvm 2    | 2014/12/11 12:03:50 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:03:55 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:03:55 | JVM exited while loading the application.
INFO   | jvm 3    | 2014/12/11 12:03:55 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:03:59 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:03:59 | JVM exited while loading the application.
INFO   | jvm 4    | 2014/12/11 12:03:59 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:04:04 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:04:04 | JVM exited while loading the application.
INFO   | jvm 5    | 2014/12/11 12:04:04 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:04:08 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:04:08 | JVM exited while loading the application.
INFO   | jvm 6    | 2014/12/11 12:04:08 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:04:13 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:04:13 | JVM exited while loading the application.
INFO   | jvm 7    | 2014/12/11 12:04:13 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:04:17 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:04:18 | JVM exited while loading the application.
INFO   | jvm 8    | 2014/12/11 12:04:18 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:04:22 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:04:22 | JVM exited while loading the application.
INFO   | jvm 9    | 2014/12/11 12:04:22 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:04:27 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:04:27 | JVM exited while loading the application.
INFO   | jvm 10   | 2014/12/11 12:04:27 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:04:31 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:04:31 | JVM exited while loading the application.
INFO   | jvm 11   | 2014/12/11 12:04:31 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:04:36 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:04:36 | JVM exited while loading the application.
INFO   | jvm 12   | 2014/12/11 12:04:36 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:04:40 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:04:40 | JVM exited while loading the application.
INFO   | jvm 13   | 2014/12/11 12:04:40 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:04:45 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:04:45 | JVM exited while loading the application.
INFO   | jvm 14   | 2014/12/11 12:04:45 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:04:49 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:04:49 | JVM exited while loading the application.
INFO   | jvm 15   | 2014/12/11 12:04:49 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:04:54 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:04:54 | JVM exited while loading the application.
INFO   | jvm 16   | 2014/12/11 12:04:54 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:04:59 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:04:59 | JVM exited while loading the application.
INFO   | jvm 17   | 2014/12/11 12:04:59 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:05:03 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:05:03 | JVM exited while loading the application.
INFO   | jvm 18   | 2014/12/11 12:05:03 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:05:08 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:05:08 | JVM exited while loading the application.
INFO   | jvm 19   | 2014/12/11 12:05:08 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:05:12 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:05:12 | JVM exited while loading the application.
INFO   | jvm 20   | 2014/12/11 12:05:12 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:05:17 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:05:17 | JVM exited while loading the application.
INFO   | jvm 21   | 2014/12/11 12:05:17 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:05:21 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:05:21 | JVM exited while loading the application.
INFO   | jvm 22   | 2014/12/11 12:05:21 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:05:26 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:05:26 | JVM exited while loading the application.
INFO   | jvm 23   | 2014/12/11 12:05:26 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:05:30 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:05:30 | JVM exited while loading the application.
INFO   | jvm 24   | 2014/12/11 12:05:30 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:05:35 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:05:35 | JVM exited while loading the application.
INFO   | jvm 25   | 2014/12/11 12:05:35 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:05:43 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2014/12/11 12:05:43 | Java Service Wrapper Community Edition 64-bit 3.5.26
STATUS | wrapper  | 2014/12/11 12:05:43 |   Copyright (C) 1999-2014 Tanuki Software, Ltd. All Rights Reserved.
STATUS | wrapper  | 2014/12/11 12:05:43 |     http://wrapper.tanukisoftware.com
STATUS | wrapper  | 2014/12/11 12:05:43 | 
STATUS | wrapper  | 2014/12/11 12:05:43 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:05:43 | JVM exited while loading the application.
INFO   | jvm 1    | 2014/12/11 12:05:43 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:05:48 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:05:48 | JVM exited while loading the application.
INFO   | jvm 2    | 2014/12/11 12:05:48 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:05:52 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:05:52 | JVM exited while loading the application.
INFO   | jvm 3    | 2014/12/11 12:05:52 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:05:57 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:05:57 | JVM exited while loading the application.
INFO   | jvm 4    | 2014/12/11 12:05:57 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:06:02 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:06:02 | JVM exited while loading the application.
INFO   | jvm 5    | 2014/12/11 12:06:02 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:06:06 | Launching a JVM...
ERROR  | wrapper  | 2014/12/11 12:06:06 | JVM exited while loading the application.
INFO   | jvm 6    | 2014/12/11 12:06:06 | Error: Could not find or load main class org.tanukisoftware.wrapper.demo.DemoApp
STATUS | wrapper  | 2014/12/11 12:06:11 | Launching a JVM...
